id	marca	cod_fab	cod_int	cat	modelo	desc	preco	cor
755	DITA	7899903714373	DITA20734	INDUZIDOS		INDUZIDO 12V FIAT ALBEA,MULTIJET, BMW R1200	89,17	#912e2e
756	DITA	7899903714380	DITA20735	INDUZIDOS		INDUZIDO 24V SCANIA S124 DAF ELETRONICO MOD, SCANIA 470	171,48	#912e2e
757	DITA	7899903714397	DITA20736	INDUZIDOS		INDUZIDO 12V SUBARU,MAZDA,VOLARE,FRONTIER,S10 2.8 TURBO DIESEL	109,74	#912e2e
758	DITA	7899903714403	DITA20737	INDUZIDOS		INDUZIDO 12V EMPILHADEIRA TOYOTA FG18/FG20/FG25,EMPILHADEIRA YALLE	107	#912e2e
759	DITA	7899903714410	DITA20738	INDUZIDOS		INDUZIDO 12V TOYOTA,CAT,TOPIC,BESTA	157,76	#912e2e
760	DITA	7899903714427	DITA20739	INDUZIDOS		INDUZIDO 12V PAJERO 2.8，S-10， HYUNDAI, DODGE,VOLARE	107	#912e2e
761	DITA	7899903714434	DITA20740	INDUZIDOS		INDUZIDO 12V FORD RANGER (EIXO CURTO)	119,35	#912e2e
762	DITA	7899903714441	DITA20741	INDUZIDOS		INDUZIDO 12V RENAULT MASTER, TRAFIC, BOXER	119,35	#912e2e
763	DITA	7899903714458	DITA20742	INDUZIDOS		INDUZIDO 12V FORD KA, FIESTA,ESCORT C/MOTOR ZETEC ROCAN, MONDEO	83,68	#912e2e
764	DITA	7899903714465	DITA20743	INDUZIDOS		INDUZIDO 12V FORD CARGO 12000/14000/16000/F350/F4000,NEW ROLLAND TL70/TL80/TL90	157,76	#912e2e
765	DITA	7899903714472	DITA20744	INDUZIDOS		INDUZIDO 12V GM BLAZER4.1,GM MOTOR 6C CILINDROS GASOLINA	104,26	#912e2e
766	DITA	7899903714489	DITA20745	INDUZIDOS		INDUZIDO 12V THERMO KING D22, NAVARA	159,13	#912e2e
767	DITA	7899903714496	DITA20746	INDUZIDOS		INDUZIDO 12V HONDA CIVIC,LINHA SUZUKI,REBOCADOR	82,31	#912e2e
768	DITA	7899903714502	DITA20747	INDUZIDOS		INDUZIDO 24V VW TRACTOR CONSTELATION	201,65	#912e2e
769	DITA	7899903714519	DITA20748	INDUZIDOS		INDUZIDO 12V GM BLAZER S10 IVECO CITYCLASS DAILY SCUDATO BNW SPRINTER	120,72	#912e2e
770	DITA	7899903714526	DITA20749	INDUZIDOS		INDUZIDO 12V RENAULT TRAFIC DIESEL	120,72	#912e2e
771	DITA	7899903714533	DITA20750	INDUZIDOS		INDUZIDO 12V GM, OPEL, FORD, LAND ROVER 11 DENTES	93,28	#912e2e
772	DITA	7899903714540	DITA20751	INDUZIDOS		INDUZIDO 12V GM, OPEL, FORD, LAND ROVER 9 DENTES	93,28	#912e2e
773	DITA	7899903714557	DITA20752	INDUZIDOS		INDUZIDO 12V HITACHI	109,74	#912e2e
774	DITA	7899903714564	DITA20753	INDUZIDOS		INDUZIDO 12V FIAT VIVACE	86,42	#912e2e
775	DITA	7899903714571	DITA20754	INDUZIDOS		INDUZIDO 12V MARELLI FIAT LINEAR	109,74	#912e2e
776	DITA	7899903714588	DITA20755	INDUZIDOS		INDUZIDO 12V TRATOR FORD,JOHN DEERE,VALTRA,NEW HOLLAND	137,18	#912e2e
777	DITA	7899903714748	DITA20756	INDUZIDOS		INDUZIDO 12V CATERPILLAR 320C	137,18	#912e2e
778	DITA	7899903714595	DITA20757	INDUZIDOS		INDUZIDO 12V VW UP	86,42	#912e2e
779	DITA	7899903714601	DITA20758	INDUZIDOS		INDUZIDO 12V BOB CAT	98,77	#912e2e
780	DITA	7899903714618	DITA20759	INDUZIDOS		INDUZIDO 24V SCANIA	171,48	#912e2e
781	DITA	7899903714625	DITA20760	INDUZIDOS		INDUZIDO 24V 28MT	146,78	#912e2e
782	DITA	7899903714632	DITA20762	INDUZIDOS		INDUZIDO 12V FIAT BRAVA	93,28	#912e2e
783	DITA	7899903714649	DITA20763	INDUZIDOS		INDUZIDO 12V HONDA CIVIC, CITY LINHA SUZUKI,	93,28	#912e2e
784	DITA	7899903714656	DITA20765	INDUZIDOS		INDUZIDO 12V MERCEDEZ BENZ SPRINTER CDI 415	112,49	#912e2e
785	DITA	7899903714663	DITA20766	INDUZIDOS		INDUZIDO 12V CITROEN,PEUGEOT,BEETLE,JETTA	112,49	#912e2e
786	DITA	7899903714755	DITA20767	INDUZIDOS		INDUZIDO 12V EMPILHADEIRA TOYOTA BESTA2.2	112,49	#912e2e
787	DITA	7899903714762	DITA20768	INDUZIDOS		INDUZIDO 12V 28MT	146,78	#912e2e
788	DITA	7899903714670	DITA20769	INDUZIDOS		INDUZIDO 12V COROLLA	83,68	#912e2e
789	DITA	7899903714687	DITA20770	INDUZIDOS		INDUZIDO 12V PAJERO	89,17	#912e2e
790	DITA	7899903714694	DITA20771	INDUZIDOS		INDUZIDO 12V HYNDAI TUCSON	82,31	#912e2e
791	DITA	7899903714700	DITA20772	INDUZIDOS		INDUZIDO 12V MOTORES GM,OPEL,FORD LAND ROVER	93,28	#912e2e
792	DITA	7899903714717	DITA20773	INDUZIDOS		INDUZIDO 12V VW AMAROK	107	#912e2e
793	DITA	7899903714724	DITA20774	INDUZIDOS		INDUZIDO 12V FRONTIET I FIAT DIESE I	113,86	#912e2e
794	DITA	7899903714731	DITA20775	INDUZIDOS		INDUZIDO 12V BLAZER,S-10	112,49	#912e2e
795	DITA	7899903714786	DITA20777	INDUZIDOS		INDUZIDO 12V 38MT	203,03	#912e2e
796	DITA	7899903714793	DITA20778	INDUZIDOS		INDUZIDO 24V 38MT	203,03	#912e2e
797	DITA	7899903714809	DITA20779	INDUZIDOS		INDUZIDO 24V 39MT	205,77	#912e2e
798	DITA	7899903714816	DITA20780	INDUZIDOS		INDUZIDO 24V CATERPILLAR,JOHN DEERE	189,31	#912e2e
799	DITA	7899903714823	DITA20781	INDUZIDOS		INDUZIDO 24V CATERPILLAR 320C	137,18	#912e2e
800	DITA	7899903714830	DITA20782	INDUZIDOS		INDUZIDO 12V CATERPILLAR, JOHN DEERE	189,31	#912e2e
801	DITA	7899903707290	DITA21001	SONDA LAMBDA		ASTRA/BLAZER/S10/CELTA/CORSA/IPANEMA/KADET/ZAFIRA/VE	101,24	#912e2e
802	DITA	7899903707306	DITA21002	SONDA LAMBDA		CITROEN C3/C4/PICASSO/XSARA/PEUGEOT 206/306/RENAULT C	118,11	#912e2e
803	DITA	7899903707313	DITA21003	SONDA LAMBDA		AUDI A3 1.8 96>06/GOLF IV 1.8 GTI T / PASSAT 2.0	118,11	#912e2e
804	DITA	7899903707320	DITA21004	SONDA LAMBDA		COURIER/FIESTA/KA/ECOSPORT/ESCORT/FOCUS/ ROCAM ZETEC	116,42	#912e2e
805	DITA	7899903707337	DITA21005	SONDA LAMBDA		HONDA CIVIC 1.6 1994>2001 / ACCORD  2.2 1991>	126,55	#912e2e
806	DITA	7899903707344	DITA21006	SONDA LAMBDA		SAVEIRO 1.6/1.8 8V FLEX 05>/GOL 1.0/1.6/1.8 FLEX 05>	118,11	#912e2e
807	DITA	7899903707351	DITA21007	SONDA LAMBDA		TEMPRA OURO 2.0 16V/SW SLX 2.0 8V/TIPO 1.6 8V/2.	116,42	#912e2e
808	DITA	7899903707368	DITA21008	SONDA LAMBDA		FIAT ELBA/PREMIO/UNO 1.5 8V TDS 92>96	116,42	#912e2e
809	DITA	7899903707375	DITA21009	SONDA LAMBDA		VW GOLF 1.6 8V 99>>01.	134,99	#912e2e
810	DITA	7899903707382	DITA21010	SONDA LAMBDA		ELBA/FIORINO/1.5 8V SPI 92>96/TEMPRA/UNO 1.0/1.5/1.6	121,49	#912e2e
811	DITA	7899903707399	DITA21011	SONDA LAMBDA		ESCORT 1.6, 1.8 AP CFI,/PARATI//SANTANA/93>	116,42	#912e2e
812	DITA	7899903707405	DITA21012	SONDA LAMBDA		AUDI A3 99> GOL/PARATI 1.0/1.6/1.8/2.0 AP (EFI)POLO C	116,42	#912e2e
813	DITA	7899903707412	DITA21013	SONDA LAMBDA		CELTA 1.0 00>02/1.4 03>06/CORSA1.0 VHC/MERIVA 1.8 8/1	109,68	#912e2e
814	DITA	7899903707429	DITA21014	SONDA LAMBDA		ASTRA/OMEGA/SILVERADO/SUPREMA/VECTRA	116,42	#912e2e
815	DITA	7899903707436	DITA21015	SONDA LAMBDA		OMEGA 2.0 8V MPFI 92>95 / SUPREMA 2.0 8V MPFI 92>96	121,49	#912e2e
816	DITA	7899903707443	DITA21016	SONDA LAMBDA		CORSA 1.8 8V /MERIVA 1.8 8V/ MONTANA 1.8 8V/ BLAZER V6 4.3/S10	116,42	#912e2e
817	DITA	7899903707450	DITA21017	SONDA LAMBDA		UNIVERSAL 3 FIOS	116,42	#912e2e
818	DITA	7899903707467	DITA21018	SONDA LAMBDA		DOBLO/MAREA/PALIO/UNO/SIENA/STRADA/BRAVA/FIORINO/TEMPRA	123,17	#912e2e
819	DITA	7899903707474	DITA21019	SONDA LAMBDA		UNIVERSAL 4 FIOS	118,11	#912e2e
820	DITA	7899903707481	DITA21020	SONDA LAMBDA		QQ/ASTRA/CELTA/MERIVA/CLASSIC/MONTANA/PRISMA/VECTRA/ZAFIRA FIO 38CM	121,49	#912e2e
821	DITA	7899903707498	DITA21021	SONDA LAMBDA		RANGER2.3 A6V 01>, EXPLORE 4.0 98>00 FIO 40CM / CONECTOR PRETO	121,49	#912e2e
822	DITA	7899903707504	DITA21022	SONDA LAMBDA		FIT >2008 1.4 8V/1.5 16V TODOS PRÉ CATALISADOR FIO 60CM	121,49	#912e2e
823	DITA	7899903707542	DITA21026	SONDA LAMBDA		SONDA PLANAR UNIVERSAL PARA VEICULOS FLEX FIO 40CM	121,49	#912e2e
824	DITA	7899903707559	DITA21027	SONDA LAMBDA		ELANTRA 2.0 03>/ TUCSON 2.0 04>/ CERATTO 2.0 04>14/ SPORTAGE 2.0 04>16 F 23CM	121,49	#912e2e
825	DITA	7899903707566	DITA21028	SONDA LAMBDA		C4,C5 1.6 16V 14>, 308 1.616V, MINICOOPER 1.6 16V PÓS FIO 47CM	118,11	#912e2e
826	DITA	7899903707573	DITA21029	SONDA LAMBDA		COROLLA 1.6/1.8/ 16V 02>   SEM SUPORTE / FIO 32CM	118,11	#912e2e
827	DITA	7899903707580	DITA21030	SONDA LAMBDA		COROLLA 1.8 16V >02 COM SUPORTE / FIO 16CM	118,11	#912e2e
828	DITA	7899903707597	DITA21031	SONDA LAMBDA		CRUZE 1.8 11>> PÓS CATALISADOR	136,67	#912e2e
829	DITA	7899903707603	DITA21032	SONDA LAMBDA		HONDA CR-V, NEW CIVIC FLEX / GM CAPTIVA V6, ONIX, SPIN, COBALT FIO 33CM	118,11	#912e2e
830	DITA	7899903707610	DITA21033	SONDA LAMBDA		NEW FIT 1.4 8V/1.5 16V 03> PÓS CATALISADOR / CIVIC 1.7 16V FIO 42CM	126,55	#912e2e
831	DITA	7899903707627	DITA21034	SONDA LAMBDA		LINEA 1.9 16V FLEX 09>10 FIO 43CM	121,49	#912e2e
832	DITA	7899903707634	DITA21035	SONDA LAMBDA		NEW CIVIC, NEW FIT, NEW CITY PRÉ CATALISADOR FIO 40CM	334,09	#912e2e
833	DITA	7899903707641	DITA21036	SONDA LAMBDA		GOL G3,G4/ PARATI G3,G4/ GOLF/ SAVEIRO G3/ FIO 51CM	121,49	#912e2e
834	DITA	7899903707658	DITA21037	SONDA LAMBDA		A3 1.6 99>06/ BORA 2.0 02>/ GOLF 1.6 99>01 FIO 100CM	126,55	#912e2e
835	DITA	7899903707665	DITA21038	SONDA LAMBDA		SUZUKI VITARA 2.0 GAS / GM TRACKER 2.0 GASOLINA 09> FIO 35CM	121,49	#912e2e
836	DITA	7899903707672	DITA21039	SONDA LAMBDA		COROLLA/ FILDER 1.6/1.8 16V 02>08 FLEX/ GASOLINA FIO 44CM	118,11	#912e2e
837	DITA	7899903707689	DITA21040	SONDA LAMBDA		LOGAN , SANDERO, FLUENCE, MEGANE, SYMBOL FIO 46CM	121,49	#912e2e
838	DITA	7899903707696	DITA21041	SONDA LAMBDA		PARTNER/ HOGGAR/ 206/ 306/ BERLINGO/ C3/ C4/ PICASSO FIO 46CM	121,49	#912e2e
839	DITA	7899903707702	DITA21042	SONDA LAMBDA		CRUZE 1.8 11> PRÉ CATALISADOR FIO 45CM	136,67	#912e2e
840	DITA	7899903707719	DITA21043	SONDA LAMBDA		COROLLA 1.8 16V 08> PRÉ/PÓS CATAL. FIO 82CM	121,49	#912e2e
841	DITA	7899903707726	DITA21044	SONDA LAMBDA		CLASSE A 160/190 99>>05 FIO 26CM	126,55	#912e2e
842	DITA	7899903707733	DITA21045	SONDA LAMBDA		PALIO/SIENA 1.0/1.3 8.16V, UNO 1.3>1.6 8VFLEX, FIORIN	133,3	#912e2e
843	DITA	7899903707740	DITA21046	SONDA LAMBDA		C3 1.6/16V02>, C4 1.6/16V, C5 1.8/16V, PEUGEOT 206 1. FIO 57CM	133,3	#912e2e
844	DITA	7899903707757	DITA21047	SONDA LAMBDA		RANGER2.3 A6V 01>, EXPLORE 4.0 98>00 CONECTOR VERDE COM GUIA/ FIO 35CM	133,3	#912e2e
845	DITA	7899903707764	DITA21048	SONDA LAMBDA		GOL G3 03>/GIV FLEX 05>/GOLF IV 02>/KOMBI 1.4 06>/PO	133,3	#912e2e
846	DITA	7899903714885	DITA21049	SONDA LAMBDA		VW GOL/GOLF/KOMBI/PARATI/POLO/FOX/ PRÉ C.	123,17	#912e2e
847	DITA	7899903714892	DITA21050	SONDA LAMBDA		VW GOL/GOLF/KOMBI/PARATI/POLO/FOX/ PÓS C.	121,49	#912e2e
848	DITA	7899903714908	DITA21051	SONDA LAMBDA		VW GOL/PARATI/SAVEIRO / 2 GERAÇÃO AP	118,11	#912e2e
849	DITA	7899903715059	DITA21052	SONDA LAMBDA		VW KOMBI 1.6 8V GAS 1997>	121,49	#912e2e
850	DITA	7899903715066	DITA21053	SONDA LAMBDA		VW GOL/FOX/GOLF/PARATI/POLO/SAVEIRO G4	123,17	#912e2e
851	DITA	7899903714915	DITA21054	SONDA LAMBDA		PEUGEOT 206 / RENAULT, KANGOO,MEGANE,LAGUNA	118,11	#912e2e
852	DITA	7899903715073	DITA21055	SONDA LAMBDA		FIAT STILO/ GM ASTRA,BLAZER,CELTA,CORSA,KADETT	101,24	#912e2e
853	DITA	7899903714922	DITA21056	SONDA LAMBDA		RENAULT CLIO/KANGOO/MEGANE/SCENIC	123,17	#912e2e
854	DITA	7899903714939	DITA21057	SONDA LAMBDA		FIAT PALIO/SIENA/STRADA/UNO	123,17	#912e2e
855	DITA	7899903714946	DITA21058	SONDA LAMBDA		FORD COURRIER/ECOSPORT/FIESTA/FOCUS/KA PRÉ C.	123,17	#912e2e
856	DITA	7899903714953	DITA21059	SONDA LAMBDA		TOYOTA COROLLA 1.8 16V PRÉ C.	118,11	#912e2e
857	DITA	7899903714960	DITA21060	SONDA LAMBDA		HONDA CIVIC/HONDA CRX GAS 1992>	118,11	#912e2e
858	DITA	7899903715080	DITA21061	SONDA LAMBDA		 HYUNDAI I30/KIA SPORTAGE 2.0 16V PÓS C.           	123,17	#912e2e
859	DITA	7899903714977	DITA21062	SONDA LAMBDA		VW BORA 2.0 8V/GOLF 1.6 8V GAS.                   	126,55	#912e2e
860	DITA	7899903715097	DITA21063	SONDA LAMBDA		HYUNDAI I30 2.0 16V PRÉ C.        	123,17	#912e2e
861	DITA	7899903715103	DITA21064	SONDA LAMBDA		VW JETTA 2.5 20V GAS PÓS C.  	123,17	#912e2e
862	DITA	7899903715110	DITA21065	SONDA LAMBDA		MITSUBISH PAJERO TR4 2.0 16V PRÉ PÓS C	123,17	#912e2e
863	DITA	7899903714984	DITA21066	SONDA LAMBDA		TOYOTA ETYOS 1.3 16V     	126,55	#912e2e
864	DITA	7899903714991	DITA21067	SONDA LAMBDA		HONDA CIVIC/ACCORD / CRV 16V PÓS C. 	123,17	#912e2e
865	DITA	7899903715004	DITA21068	SONDA LAMBDA		NISSAN TIIDA/X-TRAIL GAS. PRÉ-PÓS C.  	123,17	#912e2e
866	DITA	7899903715011	DITA21069	SONDA LAMBDA		HYUNDAI HB20,IX35,TUCSON/ KIA PICANTO,SPORTAGE    	123,17	#912e2e
867	DITA	7899903708693	DITA22003	DISTRIBUIDOR		VW FUSCA/BRASILIA/KOMBI 1.6 ALCOOL SENSOR HALL	109,14	#912e2e
868	DITA	7899903708709	DITA22004	DISTRIBUIDOR		VW FUSCA(ITAMAR)/ KOMBI TDS C/ INJECAO	109,14	#912e2e
869	DITA	7899903708716	DITA22005	DISTRIBUIDOR		VW FUSCA/BRASILIA / KOMBI IGNICAO ELETRONICA	109,14	#912e2e
870	DITA	7899903708723	DITA22006	DISTRIBUIDOR		VW FUSCA/BRASILIA/KOMBI TDS C/PLATINADO	109,14	#912e2e
871	DITA	7899903708730	DITA22007	DISTRIBUIDOR		MONZA/KADETT /IPANEMA C/ CARBURADOR DE 82 À 94.	145,75	#912e2e
872	DITA	7899903708747	DITA22008	DISTRIBUIDOR		MONZA / KADETT GSI 2.0 COM HALL COMPLETO	145,73	#912e2e
873	DITA	7899903708754	DITA22009	DISTRIBUIDOR		CORSA WIND 1.0/1.4 EFI 94> TAMPA+ROTOR+SENSOR HALL	121,49	#912e2e
874	DITA	7899903708761	DITA22010	DISTRIBUIDOR		CORSA 1.0 1.4 1.6 EFI 1994 À 1996 MODELO LUCAS	121,49	#912e2e
875	DITA	7899903708778	DITA22011	DISTRIBUIDOR		GOL/SAVEIRO/PARATI. MI97> 8V/16V MULTI PONT. MET.	115,41	#912e2e
876	DITA	7899903708792	DITA22013	DISTRIBUIDOR		GOL MI 8V/16V 95>/GOL/PARATI/POLO/IBIZA MOTOR AT MI 1	115,41	#912e2e
877	DITA	7899903708808	DITA22014	DISTRIBUIDOR		DISTRIB. SANTANA/GOL EFI S/AVANÇO	115,41	#912e2e
878	DITA	7899903708815	DITA22015	DISTRIBUIDOR		SANTANA 2.0 /GOL /PARATI /SAVEIRO EFI COM AVANCO	109,33	#912e2e
879	DITA	7899903708822	DITA22016	DISTRIBUIDOR		OPALA/CARAVAN 4 CILINDROS TDS C/IGNICAO ELETRONICA	136,67	#912e2e
880	DITA	7899903708839	DITA22017	DISTRIBUIDOR		OPALA/CARAVAN 6 CILINDROS TDS/ + TAMPA DA BOBINA	144,26	#912e2e
881	DITA	7899903708846	DITA22018	DISTRIBUIDOR		MONZA/KADETT/IPANEMA 1.8/2.0 EFI 91> MONOPONTO	144,26	#912e2e
882	DITA	7899903708853	DITA22019	DISTRIBUIDOR		ESCORT>92/GOL/SAVEIRO/LOGUS/POINTER/ AE 1.6 CARBURADO	139,7	#912e2e
883	DITA	7899903708877	DITA22020	DISTRIBUIDOR		LOGUS /ESCORT 94>96 MOTOR CHT 1.6 INJECAO MONOPONTO	139,7	#912e2e
884	DITA	7899903708884	DITA22021	DISTRIBUIDOR		UNO 1.5/1.6R 90>/ ELBA 1.5/ 1.6R 90>	143,64	#912e2e
885	DITA	7899903708891	DITA22022	DISTRIBUIDOR		CHEVETE 1.4/1.6 IGNICAO ELETRONICA 82>94	139,7	#912e2e
886	DITA	7899903708907	DITA22023	DISTRIBUIDOR		TRAFIC 2.2 8V 95>99 C/MODULO E AVANCO	159,44	#912e2e
887	DITA	7899903708914	DITA22024	DISTRIBUIDOR		TEMPRA/TIPO 2.0 8V 91>99 COMPLETA C/TAMPA/ROTOR/	179,18	#912e2e
888	DITA	7899903708921	DITA22025	DISTRIBUIDOR		TEMPRA 8V 88>94 C/AVANCO E MODULO	159,44	#912e2e
889	DITA	7899903708945	DITA22026	DISTRIBUIDOR		TEMPRA 8V 2.0 CARBURADO ACOMPANHA TAMPA	129,07	#912e2e
890	DITA	7899903708952	DITA22027	DISTRIBUIDOR		TEMPRA 16V 2.0 93>99 / TIPO 2.0 16V 95>	129,07	#912e2e
891	DITA	7899903708969	DITA22028	DISTRIBUIDOR		JEEP RURAL F75 F100 E MAVERICK 4CC MOTOR OHC	148,15	#912e2e
892	DITA	7899903708976	DITA22029	DISTRIBUIDOR		SEAT IBIZA/CORDOBA 1.8 16V MULTIPONTO /GOLF 94>98	109,33	#912e2e
893	DITA	7899903708983	DITA22030	DISTRIBUIDOR		GOL/SANTANA/SAVEIRO 1.6 84> IGN.ELETR.	136,67	#912e2e
894	DITA	7899903709003	DITA22032	DISTRIBUIDOR		UNO/ PREMIO/ ELBA/FIORINO ENGRENAGEM 21 DENTES	143,22	#912e2e
895	DITA	7899903709010	DITA22033	DISTRIBUIDOR		ESCORT>92 /GOL/SAVEIRO/LOGUS/POINTER/MOTOR AE 1.6 C/A	136,67	#912e2e
896	DITA	7899903709027	DITA22034	DISTRIBUIDOR		GM C 10 DE 06 CILINDROS - MOTOR CHEVROLET BRASIL	156,41	#912e2e
897	DITA	7899903709034	DITA22035	DISTRIBUIDOR		WYLLIS F-75/RURAL 6CC/MAVERICK 6CC/AERO WILLYS	156,41	#912e2e
898	DITA	7899903709041	DITA22036	DISTRIBUIDOR		BLAZER /S10 4.3 V6 96>05 ACOMPANHA TAMPA/ROTOR	167,04	#912e2e
899	DITA	7899903710023	DITA22037	DISTRIBUIDOR		FUSCA/BRASILI/KOMBI (KIT DIST./IGN. ELET../CHIC./M	194,74	#912e2e
900	DITA	7899903709058	DITA22201	MODULO DE IGNIÇÃO		MOD.DE IGN. ESCORT/ PAMPA/ VERONA/ FUSCA/ KOMBI/ GOL/ PARATI	43,87	#912e2e
901	DITA	7899903709065	DITA22202	MODULO DE IGNIÇÃO		MOD.DE IGN. GM MONZA/ KADETT/ IPANEMA 1.8/ 2.0 “HEI”	48,93	#912e2e
902	DITA	7899903709072	DITA22301	SENSOR HALL		SENS. HALL CORSA 1.0 / 1.4 EFI >95	30,37	#912e2e
903	DITA	7899903709089	DITA22302	SENSOR HALL		SENS. HALL VW GOL MI/ PAR/SAV/SAN/QUANTUM/TDS 1.0/1.6/1.8/2	30,37	#912e2e
904	DITA	7899903709096	DITA22303	SENSOR HALL		SENS. HALL GOL/SANTANA/QUANTUM/ESCORT CARBURADO	32,06	#912e2e
905	DITA	7899903709164	DITA22304	SENSOR HALL		SENS. HALL VW SANTANA/GOL/VOYAGE/ESCORT/VERONA/PARATI	32,06	#912e2e
906	DITA	7899903709171	DITA22305	SENSOR HALL		SENS. HALL M.FIXO FUSCA/GOL/ESCORT S/ AVANCO	32,06	#912e2e
907	DITA	7899903709188	DITA22306	SENSOR HALL		SENS. HALL FUSCA / KOMBI /GOL /VOYAGE /PARATI /QUANTUM/ ESCORT	32,06	#912e2e
908	DITA	7899903709133	DITA22401	TAMPA DO DISTRIBUIDOR		TAMPA DISTRIBUIDOR AP 1.6/1.8/2.0	25,31	#912e2e
909	DITA	7899903709140	DITA22402	TAMPA DO DISTRIBUIDOR		TAMPA DISTRIBUIDOR FUSCA / KOMBI	25,31	#912e2e
910	DITA	7899903709157	DITA22403	TAMPA DO DISTRIBUIDOR		TAMPA DISTRIBUIDOR ASTRA 2.0 8V/VECTRA 2.0 8V/ÔMEGA 2.0/2.2 	42,18	#912e2e
911	DITA	7899903709164	DITA22404	TAMPA DO DISTRIBUIDOR		TAMPA DISTR. BLASER V6 6CC / S10 4.3 V6 PLATINADOS TAMPA BAIXA 	42,18	#912e2e
912	DITA	7899903709171	DITA22405	TAMPA DO DISTRIBUIDOR		TAMPA DO DISTRIBUIDOR OMEGA/ VECTRA / ASTRA 3.0 6CC	42,18	#912e2e
913	DITA	7899903709188	DITA22406	TAMPA DO DISTRIBUIDOR		TAMPA DISTRIBUIDOR MONZA EFI/ KADETT C/INJEÇÃO ELETRÔNICA	30,37	#912e2e
914	DITA	7899903709195	DITA22407	TAMPA DO DISTRIBUIDOR		TAMPA DISTRIBUIDOR TEMPRA	30,37	#912e2e
915	DITA	7899903709201	DITA22501	ROTOR		ROTOR DISTRIBUIDOR BLASER V6 6CC	25,31	#912e2e
916	DITA	7899903709218	DITA22502	ROTOR		ROTOR DISTRIBUIDOR OMEGA /VECTRA /ASTRA 2.0 4CC	25,31	#912e2e
917	DITA	7899903709225	DITA22503	ROTOR		ROTOR DISTRIBUIDOR OMEGA /VECTRA /ASTRA 3.0 6CC	25,31	#912e2e
918	DITA	7899903709232	DITA22504	CHICOTE DE IGNIÇÃO		CHICOTE IGN ELET.SAVEIRO /VOYAGE /PARATI U.C. 7 PINOS	30,37	#912e2e
919	DITA	7899903709249	DITA22505	CHICOTE DE IGNIÇÃO		CHICOTE. IGN ELET.FUSCA/GOL/KOMBI SIST HALL	30,37	#912e2e
920	DITA	7899903709256	DITA22506	CHICOTE DE IGNIÇÃO		CHICOTE. IGN ELET. OPALA CARAVAN U.C. 6 PINOS	30,37	#912e2e
921	DITA	7899903709263	DITA22507	CHICOTE DE IGNIÇÃO		BOB. IMPUL.MONZA/KADETT/IPANEMA TDS (INJECAO) SENSOR HALL DO	30,37	#912e2e
922	DITA	7899903712133	DITA23001	VALVULA TERMOSTATICA		CARCAÇA VÁLV. TERMOSTATICA PEUGEOT 206/207 1.0/1.4 TDS	94,65	#912e2e
923	DITA	7899903712140	DITA23002	VALVULA TERMOSTATICA		CARCAÇA VALV. TERMOSTATICA GM CRUZE	192,05	#912e2e
924	DITA	7899903712157	DITA23003	VALVULA TERMOSTATICA		CITROEN BERLINGO, C3, PICASSO /PEUGEOT 206, 207, HOGGAR, PARTNER CARC.	90,54	#912e2e
925	DITA	7899903712164	DITA23004	VALVULA TERMOSTATICA		FORD ECOSPORT, FIESTA, KA - CARCAÇA	185,19	#912e2e
926	DITA	7899903712171	DITA23005	VALVULA TERMOSTATICA		GM CRUZE HATCH, CRUZE SEDAN, SONIC, TRACKER	123,46	#912e2e
927	DITA	7899903712188	DITA23006	VALVULA TERMOSTATICA		FIAT UNO VIVACE, PALIO FIRE	94,65	#912e2e
928	DITA	7899903712195	DITA23007	VALVULA TERMOSTATICA		FIAT PALIO, SIENA, UNO MILLE, FIORINO, IDEA 1.4 16V GAS	34,3	#912e2e
929	DITA	7899903712201	DITA23008	VALVULA TERMOSTATICA		CITROEN C3 1.6 16V	34,3	#912e2e
930	DITA	7899903712218	DITA23009	VALVULA TERMOSTATICA		VALV TERMOST. PEUGEOT/CITROEN 206,207 CITROEN C8	34,3	#912e2e
931	DITA	7899903712225	DITA23010	VALVULA TERMOSTATICA		PEUGEOT 307 2.0, CITROEN PICASSO 2.0 16V	34,3	#912e2e
932	DITA	7899903712232	DITA23011	VALVULA TERMOSTATICA		GM CELTA, NOVO CORSA, MERIVA, PRISMA - CARCAÇA	54,87	#912e2e
933	DITA	7899903712249	DITA23012	VALVULA TERMOSTATICA		FORD COURRIER NOVA	185,19	#912e2e
934	DITA	7899903712256	DITA23013	VALVULA TERMOSTATICA		VALV. TERMOST RENAULT LOGAN, SANDERO, DUSTER 1.6 TODOS	34,3	#912e2e
935	DITA	7899903712485	DITA25001	SENSOR ABS		SENSOR ABS RODA TRASEIRA ESQUERDA CHERY TIGGO	79,04	#912e2e
936	DITA	7899903712492	DITA25002	SENSOR ABS		SENSOR ABS RODA TRASEIRA DIREITA CHERY TIGGO	79,04	#912e2e
937	DITA	7899903712614	DITA26001	SENSOR DE TEMPERATURA		SENSOR TEMP. DAEWOO/FIAT/GM STILO,BLAZER,KADETT,S10         	12,07	#912e2e
938	DITA	7899903712515	DITA26002	SENSOR DE TEMPERATURA		SENSOR TEMP. ALFA ROMEO/FIAT/RENAULT/ VW                    	12,07	#912e2e
939	DITA	7899903712522	DITA26003	SENSOR DE TEMPERATURA		SENSOR TEMP. FIAT/RENAULT/ VW/FORD                          	28,81	#912e2e
